model_id,canonical_family_id,derived_id,variant_id,generation_id,prompt_hash,prompt_text_or_path,parsed_answer,canonical_answer,correct,correct_answer_logprob,entropy,monitor_score,source_experiment_ids
qwen2p5_7b_instruct,CM_B_UM_061,,2,qwen2p5_7b_instruct:CM_B_UM_061:2:qwen_primary_20260620T084819Z,a1af61821fd010deb5c7a8d03d302d51bda4f0e201f398b6ef50320fa9e38070,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,6.93 N*m,6.928 N*m,,-40.90625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_061,,3,qwen2p5_7b_instruct:CM_B_UM_061:3:qwen_primary_20260620T084819Z,f12b7531f6e7059b5b0b2d1fcc63a0063304cbf1084ac29745401cbb154114fa,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,6.93 N*m,6.928 N*m,,-40.21875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_062,,0,qwen2p5_7b_instruct:CM_B_UM_062:0:qwen_primary_20260620T084819Z,665caadfbc695322b44b3549df3a6e46a7d4e3419106adafddd8fde9686454cb,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,24.48 N,24.48 N,,-28.125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_062,,1,qwen2p5_7b_instruct:CM_B_UM_062:1:qwen_primary_20260620T084819Z,71294a59015042d86d18628f990d48f1696ad84ed0aff25364f8f575e3d5f346,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,24.48 N,24.48 N,,-28.203125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_062,,2,qwen2p5_7b_instruct:CM_B_UM_062:2:qwen_primary_20260620T084819Z,79b7c5dd01ddd6a3e20de1233a50ef294f5db1bfba5871a4046bb67e8b1aaf41,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,24.48 N,24.48 N,,-27.828125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_062,,3,qwen2p5_7b_instruct:CM_B_UM_062:3:qwen_primary_20260620T084819Z,74b97841d9885043382bbaca58a552b75b4460fa6dbe6d27d697b0b594478cda,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,24.48 N,24.48 N,,-27.984375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_063,,0,qwen2p5_7b_instruct:CM_B_UM_063:0:qwen_primary_20260620T084819Z,d9b99d3c9f9ee5b1e4aa92dd6c7ff59cecc4c28383b4e15d405a7ebe5f2e395a,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,18.72 J,18.72 J,,-24.953125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_063,,1,qwen2p5_7b_instruct:CM_B_UM_063:1:qwen_primary_20260620T084819Z,06714acae5e3a627c045f0b25340017bc9c9df77320b3b0fa42db2ceacb8fb85,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,18.72 J,18.72 J,,-24.609375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_063,,2,qwen2p5_7b_instruct:CM_B_UM_063:2:qwen_primary_20260620T084819Z,e870b9628085ea6160cb64645075e92e5308addd8cef65420ad2d28f2b8f6028,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,18.72 J,18.72 J,,-24.1875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_B_UM_063,,3,qwen2p5_7b_instruct:CM_B_UM_063:3:qwen_primary_20260620T084819Z,272bacb73aa69264155430db7e8be47bb573241ad7ef2f973af22c4c800fe1cb,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,18.72 J,18.72 J,,-24.421875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_001,,0,qwen2p5_7b_instruct:CM_C_001:0:qwen_primary_20260616T091228Z,bd24edd261c5f6a40dc56d4b29f7ec29f6cdd8d74dc803d0dcf1122126fdb62e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 m/s,30.0 m/s,,-36.03125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_001,,1,qwen2p5_7b_instruct:CM_C_001:1:qwen_primary_20260616T091228Z,50ea3e0695378835341dc17f2c3367e1a834e1ddcdd2dd6e55fd2c4f016ae186,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 m/s,30.0 m/s,,-38.8125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_001,,2,qwen2p5_7b_instruct:CM_C_001:2:qwen_primary_20260616T091228Z,22239c12d23e9b5c06af765bf7abb3c2d88ff6a634f2b97f27b1d346c31e14d8,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 m/s,30.0 m/s,,-33.65625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_001,,3,qwen2p5_7b_instruct:CM_C_001:3:qwen_primary_20260616T091228Z,f05b1cbd62adaf5944eb59af9c02f0411d6e79c6c213bfbaf1d3565454c9286a,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,30 m/s,30.0 m/s,,-40.4375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_002,,0,qwen2p5_7b_instruct:CM_C_002:0:qwen_primary_20260616T091228Z,b1d6e94436e33209cf46661c34a7dd862e90a15bcab101e595db65bf2a200704,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,50.0 N,,-37.90625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_002,,1,qwen2p5_7b_instruct:CM_C_002:1:qwen_primary_20260616T091228Z,0d46b581a29758733350f7a0e7691e73734d888d1cf740ce7c55c26f66dde810,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,50 N,50.0 N,,-41.5625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_002,,2,qwen2p5_7b_instruct:CM_C_002:2:qwen_primary_20260616T091228Z,7b7dae08ece59b58f0b12228345be96916bf699ae9b5a62b7610b350ec76435c,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,50 N,50.0 N,,-34.75,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_002,,3,qwen2p5_7b_instruct:CM_C_002:3:qwen_primary_20260616T091228Z,6fbd0ab7dc15d3855fe355dd3e97f45562c583c9437717e15da701f51afbc823,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,500 N,50.0 N,,-44.6875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_003,,0,qwen2p5_7b_instruct:CM_C_003:0:qwen_primary_20260616T091228Z,b628d866ccad03f84d820469f52828e1888eb33c01760c0f68551781a211efc2,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,1000 J,1000 J,,-22.046875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_003,,1,qwen2p5_7b_instruct:CM_C_003:1:qwen_primary_20260616T091228Z,951130d05c4b5a2258c3ae34380cdcedbf8a31eec8e8097132be80ff31558fb9,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,1000 J,1000 J,,-26.0,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_003,,2,qwen2p5_7b_instruct:CM_C_003:2:qwen_primary_20260616T091228Z,c52228174a81e956fd851f2fff8971e845e0c6175f2bcb2f4575e43d79ad99ea,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,1000 J,1000 J,,-28.59375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_003,,3,qwen2p5_7b_instruct:CM_C_003:3:qwen_primary_20260616T091228Z,e8534e38f14ea8dec4aad13589aaf0371cee9474379c51770c97ad2d6cec74ef,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,1000 J,1000 J,,-25.609375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_004,,0,qwen2p5_7b_instruct:CM_C_004:0:qwen_primary_20260616T091228Z,afff9b6d32eb88c12bcaea40ef3362e0cf3dd1012244d1a4b4fc9fd8a6075e2b,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,,200 W,,-19.453125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_004,,1,qwen2p5_7b_instruct:CM_C_004:1:qwen_primary_20260616T091228Z,c204fc5e7102dee8195375c27984a3c5e7db1da82fcfa6177a1b5e981a0c496e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,200 W,200 W,,-33.0,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_004,,2,qwen2p5_7b_instruct:CM_C_004:2:qwen_primary_20260616T091228Z,d827c5623d205e3f2eca23be154dc60e9289c610b65cb3b9df909634c4e1c909,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,200 W,200 W,,-24.890625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_004,,3,qwen2p5_7b_instruct:CM_C_004:3:qwen_primary_20260616T091228Z,b46439ce45c175b790bc05a9facb70dc15e749ba5431c5ef60c12deffe82e4f3,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,200 W,200 W,,-30.3125,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_005,,0,qwen2p5_7b_instruct:CM_C_005:0:qwen_primary_20260616T091228Z,2bd560424a2a5d49d7d3200c6353afe3b800d33b8c342d9b8914cc998848928e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,50 Hz,50 Hz,,-21.515625,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_005,,1,qwen2p5_7b_instruct:CM_C_005:1:qwen_primary_20260616T091228Z,7d8ebe846b5d420ff04887b6b7de1395d6d02d261db3b6ccc499ac5c29b009d4,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,50 Hz,50 Hz,,-28.1875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_005,,2,qwen2p5_7b_instruct:CM_C_005:2:qwen_primary_20260616T091228Z,f6a6c5e191891dd4ccb18103c7cbcffaaf86262fbbdf89094c74d326157c667e,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,50 Hz,50 Hz,,-28.375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_005,,3,qwen2p5_7b_instruct:CM_C_005:3:qwen_primary_20260616T091228Z,6ec4cb8c8584520fb5af63fbb2155dfc12552d80df5ac07b6efc1be084c65c15,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,50 Hz,50 Hz,,-35.34375,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,CM_C_006,,0,qwen2p5_7b_instruct:CM_C_006:0:qwen_primary_20260620T084819Z,e17841a2518cc5bf23e66ac8584a008dae6468c50165ac7224914e261cf6fb68,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,,2.0 C,,-31.203125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_006,,1,qwen2p5_7b_instruct:CM_C_006:1:qwen_primary_20260620T084819Z,a533207c01ac0aeec476619825efdc2aa59c27a0ade66adefae521a4f6562526,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,2 C,2.0 C,,-30.609375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_006,,2,qwen2p5_7b_instruct:CM_C_006:2:qwen_primary_20260620T084819Z,ed762225bab2ee199c01ac79326e1e54b78e086580a4751b7c6b21c4c7df4688,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,2 C,2.0 C,,-31.015625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_006,,3,qwen2p5_7b_instruct:CM_C_006:3:qwen_primary_20260620T084819Z,89ede0004f9b178ff3b03c3dd1119316c418a6590d2cabd71208df472789c7ae,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,2 C,2.0 C,,-41.6875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_007,,0,qwen2p5_7b_instruct:CM_C_007:0:qwen_primary_20260620T084819Z,fa10e8d3e2febf0bf77a4213be5dd5ccd34af7722ed6f6ceacdfbff97e41c965,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,101325 Pa,101325 Pa,,-20.4375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_007,,1,qwen2p5_7b_instruct:CM_C_007:1:qwen_primary_20260620T084819Z,da354114e88cb02037b4aa5bd3eb7c117c4b308e81e9b0aa2ae32ec421e14184,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,101325 Pa,101325 Pa,,-27.5625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_007,,2,qwen2p5_7b_instruct:CM_C_007:2:qwen_primary_20260620T084819Z,db33973912de8b3000520c17ae166c5b466937577511adf37035401859de7a4d,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,101325 Pa,101325 Pa,,-23.203125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_007,,3,qwen2p5_7b_instruct:CM_C_007:3:qwen_primary_20260620T084819Z,78d932692f296b361f6cd4d3d4187c44d84b50ee74607011a17a32535dcb418e,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,101325 Pa,101325 Pa,,-25.9375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_008,,0,qwen2p5_7b_instruct:CM_C_008:0:qwen_primary_20260620T084819Z,447c8ac6ccf1a65ede89b7ac57382dbeae001a44215df22b8c118d47fff16b2c,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,,0.75 A,,-22.703125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_008,,1,qwen2p5_7b_instruct:CM_C_008:1:qwen_primary_20260620T084819Z,651c5b8136b7c186b6fdc0cba8ba755dd50c63b4fe1e018ad307298a67a67428,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.75 A,0.75 A,,-33.90625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_008,,2,qwen2p5_7b_instruct:CM_C_008:2:qwen_primary_20260620T084819Z,95c9b0992e6cbb4787d4486352c4842c356b35c499dc61ce978353475ad98e7b,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.75 A,0.75 A,,-33.59375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_008,,3,qwen2p5_7b_instruct:CM_C_008:3:qwen_primary_20260620T084819Z,f8a26378f9789928f6b45fda5e2f705e5f69aff802c942b1a31c44c39982be36,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.75 A,0.75 A,,-27.25,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_009,,0,qwen2p5_7b_instruct:CM_C_009:0:qwen_primary_20260620T084819Z,2999226ea2d3ec56c267bc78d02f7c84fa2d885161efa8e68dcaaa859776a15a,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 V,12.0 V,,-41.75,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_009,,1,qwen2p5_7b_instruct:CM_C_009:1:qwen_primary_20260620T084819Z,c317971b4eff5a69676e98bc37fef094623afd8d65517c99ed1f0c6d585be96d,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 V,12.0 V,,-39.59375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_009,,2,qwen2p5_7b_instruct:CM_C_009:2:qwen_primary_20260620T084819Z,e3cc6f7d7056e2d6953773165733fd49787c9a48e0a20192f17c4d8f6f6cf2f8,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 V,12.0 V,,-40.84375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_009,,3,qwen2p5_7b_instruct:CM_C_009:3:qwen_primary_20260620T084819Z,4c8783230bb613499bd7e3744f597ec0fd6b1284334a761f8e4f9ed9dd299e69,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 V,12.0 V,,-38.84375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_010,,0,qwen2p5_7b_instruct:CM_C_010:0:qwen_primary_20260620T084819Z,39fca4233efb27bfe3cf8018765014194bb3f0249a41f57599f7d8fb96b2a67e,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.002 F,0.002 F,,-19.84375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_010,,1,qwen2p5_7b_instruct:CM_C_010:1:qwen_primary_20260620T084819Z,18ae160f4208ca373fce70c21ab72a2f39eea93d09482e90a29dc7da1e65458e,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,,0.002 F,,-33.34375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_010,,2,qwen2p5_7b_instruct:CM_C_010:2:qwen_primary_20260620T084819Z,7823d3be5d474908c2a64d73cb903464e3f602fda514739f41747002eaef92c8,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,2000e-06 F,0.002 F,,-32.625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_010,,3,qwen2p5_7b_instruct:CM_C_010:3:qwen_primary_20260620T084819Z,330028e8fedca30193113476b7cbc163aa42ebcc63aece464a89578c50aaf1aa,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,2 F,0.002 F,,-34.5625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_011,,0,qwen2p5_7b_instruct:CM_C_011:0:qwen_primary_20260620T084819Z,56776d515b7342f18814d69cd729fe3a14f850ae6b0aa7658e2303908451fd48,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,,500 ohm,,-20.21875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_011,,1,qwen2p5_7b_instruct:CM_C_011:1:qwen_primary_20260620T084819Z,05081c6b5a613a39fab34818f55183e6836cb776779902e93c40b6a83b4acb8a,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,,500 ohm,,-41.71875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_011,,2,qwen2p5_7b_instruct:CM_C_011:2:qwen_primary_20260620T084819Z,16dfab1895fd72842e3346c91907c8e443f4a307c1bba2b81a0ae5420e618de5,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,,500 ohm,,-40.78125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_011,,3,qwen2p5_7b_instruct:CM_C_011:3:qwen_primary_20260620T084819Z,255cd03f824154cb6f0cf2d8c09b7a3a6dfbc58c1d2b9373d459a226790bc3ac,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.5 Ω,500 ohm,,-50.78125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_012,,0,qwen2p5_7b_instruct:CM_C_012:0:qwen_primary_20260620T084819Z,ccc71aade4e90b12203c38180a02b96767941d4d1b3ac0bdb257fb78567bbc0f,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 kg*m/s,12.0 kg*m/s,,-40.46875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_012,,1,qwen2p5_7b_instruct:CM_C_012:1:qwen_primary_20260620T084819Z,054870a171faaf0149b5f83822b9419f812b87e252d1dcbcac81a0c7da61f1c9,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 kg*m/s,12.0 kg*m/s,,-40.5625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_012,,2,qwen2p5_7b_instruct:CM_C_012:2:qwen_primary_20260620T084819Z,ef056c1abafe7bf24c24618f2b6f98b822045c08cc96095cf43c91a5ba9c4939,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 kg*m/s,12.0 kg*m/s,,-37.71875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_012,,3,qwen2p5_7b_instruct:CM_C_012:3:qwen_primary_20260620T084819Z,f9ae83f20ca13794504051981cfd41fc9a9d669dc0567c094554ae2695039633,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,12 kg*m/s,12.0 kg*m/s,,-32.8125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_013,,0,qwen2p5_7b_instruct:CM_C_013:0:qwen_primary_20260620T084819Z,f8467c3f642134dc3b54d35dbfb7289ebb42b39ec2e9e3d80ada4ec6ee197fc3,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,9.8 m/s^2,9.8 m/s^2,,-18.71875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_013,,1,qwen2p5_7b_instruct:CM_C_013:1:qwen_primary_20260620T084819Z,d4c53c2e3f2f21fcbfc71768fd0e54af8ac050498d2ed991fbe523b40cc53104,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,9.8 m/s^2,9.8 m/s^2,,-29.328125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_013,,2,qwen2p5_7b_instruct:CM_C_013:2:qwen_primary_20260620T084819Z,82f5932508ebe281d1808a055df79406e86409d5a92210d8727a0a9bbed0847d,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.0098 m/s^2,9.8 m/s^2,,-33.3125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_013,,3,qwen2p5_7b_instruct:CM_C_013:3:qwen_primary_20260620T084819Z,d2ba301610e11bfcee40c56aa92ad8efd6c64b6cfa4ba89e6201ab097ba7ff2b,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,9.8 m/s^2,9.8 m/s^2,,-21.609375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_014,,0,qwen2p5_7b_instruct:CM_C_014:0:qwen_primary_20260620T084819Z,8f90223d04e3a99276d43eef6c2bd039155193cbff6482215c183484530b2d95,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,250 N/C,250 N/C,,-21.703125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_014,,1,qwen2p5_7b_instruct:CM_C_014:1:qwen_primary_20260620T084819Z,830364fb8076efb06b59743637e4813bee9c3a61691cdb5e439b207d316fbbf0,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,250 N/C,250 N/C,,-25.921875,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_014,,2,qwen2p5_7b_instruct:CM_C_014:2:qwen_primary_20260620T084819Z,e243a12f42e8f41bf1a949e4cfca2ae66d0775a2e286e89cb62f42f5316ed9a3,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.25 kN/C,250 N/C,,-30.484375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_014,,3,qwen2p5_7b_instruct:CM_C_014:3:qwen_primary_20260620T084819Z,b3b046890d746c039cbdfe48feae35288750427a5f16b979b76b6188044e2e3e,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,250 N/C,250 N/C,,-28.75,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_015,,0,qwen2p5_7b_instruct:CM_C_015:0:qwen_primary_20260620T084819Z,d33409d2c5e865d8cd285fe7bdb3e5813ac4f9f3eea6ab8a3557e8360328a7bd,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,25 K,25 K,,-20.0625,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_015,,1,qwen2p5_7b_instruct:CM_C_015:1:qwen_primary_20260620T084819Z,d809d2c3056c9bfcdfbde7729218c679af9d77069c112b4c4cfdda686275490e,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,25 K,25 K,,-27.59375,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_015,,2,qwen2p5_7b_instruct:CM_C_015:2:qwen_primary_20260620T084819Z,4d5d8a3e01ab6004bb195129575c19ee03ad26155bebdf477d2fc18895c6487e,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,25 K,25 K,,-31.828125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,CM_C_015,,3,qwen2p5_7b_instruct:CM_C_015:3:qwen_primary_20260620T084819Z,c233aef2bf019801abc366c565184dd4ef5e9de9e22a67589516053aacd21d01,results/stage11/behavioural_expansion/qwen_primary_20260620T084819Z.jsonl,0.025 K,25 K,,-44.53125,,,"[""stage11_expansion_behavioural_qwen""]"
qwen2p5_7b_instruct,EL_A_001,,0,qwen2p5_7b_instruct:EL_A_001:0:qwen_primary_20260616T091228Z,6614c8fa62cc8eafef5551780e88c57e01224e380550ef8a948bc50088f5c326,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,40.0 V,40.0 V,,-27.71875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_001,,1,qwen2p5_7b_instruct:EL_A_001:1:qwen_primary_20260616T091228Z,f9627588e5c160eb04e09244aa5c6856226df0b350053af551f25b219af903b4,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,40.0 V,40.0 V,,-27.6875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_001,,2,qwen2p5_7b_instruct:EL_A_001:2:qwen_primary_20260616T091228Z,a248875f6162c6f536999d2477c83b0a7dc4238ae776d3b20497572233b477a8,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,40.0 V,40.0 V,,-27.71875,,,"[""stage6_qwen_behavioural_full_rerun""]"
qwen2p5_7b_instruct,EL_A_001,,3,qwen2p5_7b_instruct:EL_A_001:3:qwen_primary_20260616T091228Z,a94d1e12e25640b432e7e944cbb3435643f627e70bf7d05dccb9f28840777713,results/stage6/behavioural_full_rerun/qwen_primary_20260616T091228Z.jsonl,40.0 V,40.0 V,,-27.6875,,,"[""stage6_qwen_behavioural_full_rerun""]"
